RUN	perf.TestSimulation	testsimulation	1707067935604	 	3.0.3
REQUEST	15	ticketattributes	/cgi-bin/reservations.pl	1707068122676	1707068123042	OK	 
GROUP	15	ticketattributes	1707068122119	1707068124046	918	OK
USER	mainScenario	16	START	1707068125268	1707068125268
REQUEST	15	Itinerary	/cgi-bin/welcome.pl	1707068124046	1707068125433	OK	 
REQUEST	16	open	/webtours/	1707068125269	1707068127170	OK	 
REQUEST	16	open	/cgi-bin/welcome.pl	1707068127171	1707068127373	OK	 
REQUEST	16	open	/cgi-bin/nav.pll	1707068127375	1707068127575	OK	 
GROUP	16	open	1707068125269	1707068128578	2303	OK
REQUEST	15	Itinerary	/cgi-bin/nav.pl	1707068125434	1707068128595	OK	 
REQUEST	16	login	/cgi-bin/login.pl	1707068128579	1707068128803	OK	 
REQUEST	16	login	/cgi-bin/login.pl	1707068128806	1707068129316	OK	 
REQUEST	16	login	/cgi-bin/nav.pll	1707068129318	1707068129418	OK	 
GROUP	16	login	1707068128578	1707068130428	834	OK
REQUEST	16	openflights	/cgi-bin/welcome.pl	1707068130429	1707068130546	OK	 
REQUEST	16	openflights	/cgi-bin/reservations.pl	1707068130547	1707068130634	OK	 
REQUEST	16	openflights	/cgi-bin/nav.pl	1707068130635	1707068130755	OK	 
GROUP	16	openflights	1707068130428	1707068131738	324	OK
REQUEST	16	ticketattributes	/cgi-bin/reservations.pl	1707068131739	1707068131878	OK	 
REQUEST	16	ticketattributes	/cgi-bin/reservations.pl	1707068131880	1707068132042	OK	 
REQUEST	16	ticketattributes	/cgi-bin/reservations.pl	1707068132044	1707068132518	OK	 
GROUP	16	ticketattributes	1707068131738	1707068133538	775	OK
REQUEST	16	Itinerary	/cgi-bin/welcome.pl	1707068133539	1707068133620	OK	 
REQUEST	16	Itinerary	/cgi-bin/nav.pl	1707068133621	1707068133824	OK	 
REQUEST	13	Itinerary	/cgi-bin/itinerary.pl	1707068105357	1707068133823	OK	 
REQUEST	16	Itinerary	/cgi-bin/itinerary.pl	1707068133825	1707068134163	OK	 
USER	mainScenario	17	START	1707068134298	1707068134298
REQUEST	17	open	/webtours/	1707068134300	1707068134449	OK	 
REQUEST	17	open	/cgi-bin/welcome.pl	1707068134450	1707068134751	OK	 
GROUP	13	Itinerary	1707068105021	1707068134845	28799	OK
REQUEST	17	open	/cgi-bin/nav.pll	1707068134753	1707068134883	OK	 
REQUEST	13	signoff	/cgi-bin/welcome.pl	1707068134846	1707068135000	OK	 
GROUP	16	Itinerary	1707068133538	1707068135156	622	OK
REQUEST	16	signoff	/cgi-bin/welcome.pl	1707068135156	1707068135297	OK	 
REQUEST	16	signoff	/cgi-bin/nav.pl	1707068135299	1707068135410	OK	 
REQUEST	13	signoff	/cgi-bin/nav.pl	1707068135002	1707068135451	OK	 
GROUP	17	open	1707068134299	1707068135908	580	OK
REQUEST	17	login	/cgi-bin/login.pl	1707068135909	1707068135993	OK	 
REQUEST	17	login	/cgi-bin/login.pl	1707068135995	1707068136187	OK	 
REQUEST	17	login	/cgi-bin/nav.pll	1707068136188	1707068136392	OK	 
GROUP	16	signoff	1707068135156	1707068136408	252	OK
USER	mainScenario	16	END	1707068125268	1707068136408
GROUP	13	signoff	1707068134845	1707068136421	603	OK
USER	mainScenario	13	END	1707068099288	1707068136421
GROUP	17	login	1707068135908	1707068137380	480	OK
REQUEST	17	openflights	/cgi-bin/welcome.pl	1707068137381	1707068137518	OK	 
REQUEST	17	openflights	/cgi-bin/reservations.pl	1707068137520	1707068138328	OK	 
REQUEST	17	openflights	/cgi-bin/nav.pl	1707068138329	1707068139046	OK	 
GROUP	17	openflights	1707068137380	1707068140033	1662	OK
REQUEST	17	ticketattributes	/cgi-bin/reservations.pl	1707068140033	1707068140580	OK	 
REQUEST	17	ticketattributes	/cgi-bin/reservations.pl	1707068140582	1707068140890	OK	 
REQUEST	17	ticketattributes	/cgi-bin/reservations.pl	1707068140892	1707068141806	OK	 
USER	mainScenario	18	START	1707068142285	1707068142285
REQUEST	18	open	/webtours/	1707068142286	1707068142630	OK	 
GROUP	17	ticketattributes	1707068140033	1707068142818	1769	OK
REQUEST	18	open	/cgi-bin/welcome.pl	1707068142631	1707068142828	OK	 
REQUEST	17	Itinerary	/cgi-bin/welcome.pl	1707068142819	1707068143052	OK	 
REQUEST	17	Itinerary	/cgi-bin/nav.pl	1707068143054	1707068143179	OK	 
REQUEST	18	open	/cgi-bin/nav.pll	1707068142830	1707068143457	OK	 
GROUP	18	open	1707068142286	1707068144482	1168	OK
REQUEST	18	login	/cgi-bin/login.pl	1707068144483	1707068144677	OK	 
REQUEST	18	login	/cgi-bin/login.pl	1707068144680	1707068144997	OK	 
REQUEST	18	login	/cgi-bin/nav.pll	1707068144999	1707068145265	OK	 
GROUP	18	login	1707068144482	1707068146245	777	OK
REQUEST	18	openflights	/cgi-bin/welcome.pl	1707068146246	1707068146527	OK	 
REQUEST	18	openflights	/cgi-bin/reservations.pl	1707068146529	1707068147791	OK	 
REQUEST	18	openflights	/cgi-bin/nav.pl	1707068147793	1707068148388	OK	 
GROUP	18	openflights	1707068146245	1707068149406	2138	OK
REQUEST	18	ticketattributes	/cgi-bin/reservations.pl	1707068149407	1707068150919	OK	 
REQUEST	18	ticketattributes	/cgi-bin/reservations.pl	1707068150922	1707068151028	OK	 
USER	mainScenario	19	START	1707068151270	1707068151270
REQUEST	19	open	/webtours/	1707068151271	1707068151348	OK	 
REQUEST	19	open	/cgi-bin/welcome.pl	1707068151349	1707068151437	OK	 
REQUEST	19	open	/cgi-bin/nav.pll	1707068151439	1707068151539	OK	 
REQUEST	18	ticketattributes	/cgi-bin/reservations.pl	1707068151030	1707068152469	OK	 
GROUP	19	open	1707068151271	1707068152565	265	OK
REQUEST	19	login	/cgi-bin/login.pl	1707068152566	1707068152662	OK	 
REQUEST	19	login	/cgi-bin/login.pl	1707068152663	1707068152877	OK	 
REQUEST	19	login	/cgi-bin/nav.pll	1707068152879	1707068152982	OK	 
GROUP	18	ticketattributes	1707068149406	1707068153453	3057	OK
GROUP	19	login	1707068152565	1707068153967	413	OK
REQUEST	18	Itinerary	/cgi-bin/welcome.pl	1707068153454	1707068154216	OK	 
REQUEST	19	openflights	/cgi-bin/welcome.pl	1707068153968	1707068154216	OK	 
REQUEST	18	Itinerary	/cgi-bin/nav.pl	1707068154218	1707068154512	OK	 
REQUEST	19	openflights	/cgi-bin/reservations.pl	1707068154218	1707068155439	OK	 
REQUEST	19	openflights	/cgi-bin/nav.pl	1707068155441	1707068155750	OK	 
REQUEST	18	Itinerary	/cgi-bin/itinerary.pl	1707068154513	1707068155817	OK	 
GROUP	19	openflights	1707068153967	1707068156761	1778	OK
GROUP	18	Itinerary	1707068153453	1707068156808	2360	OK
REQUEST	18	signoff	/cgi-bin/welcome.pl	1707068156809	1707068157496	OK	 
REQUEST	19	ticketattributes	/cgi-bin/reservations.pl	1707068156762	1707068157514	OK	 
REQUEST	19	ticketattributes	/cgi-bin/reservations.pl	1707068157516	1707068158229	OK	 
REQUEST	18	signoff	/cgi-bin/nav.pl	1707068157497	1707068158234	OK	 
REQUEST	19	ticketattributes	/cgi-bin/reservations.pl	1707068158231	1707068159152	OK	 
GROUP	18	signoff	1707068156808	1707068159245	1424	OK
USER	mainScenario	18	END	1707068142285	1707068159245
USER	mainScenario	20	START	1707068159290	1707068159290
REQUEST	20	open	/webtours/	1707068159291	1707068159830	OK	 
GROUP	19	ticketattributes	1707068156761	1707068160138	2386	OK
REQUEST	20	open	/cgi-bin/welcome.pl	1707068159831	1707068160681	OK	 
REQUEST	20	open	/cgi-bin/nav.pll	1707068160682	1707068161575	OK	 
REQUEST	19	Itinerary	/cgi-bin/welcome.pl	1707068160139	1707068161677	OK	 
REQUEST	19	Itinerary	/cgi-bin/nav.pl	1707068161679	1707068161780	OK	 
GROUP	20	open	1707068159291	1707068162588	2282	OK
REQUEST	20	login	/cgi-bin/login.pl	1707068162589	1707068162803	OK	 
REQUEST	20	login	/cgi-bin/login.pl	1707068162805	1707068162910	OK	 
REQUEST	20	login	/cgi-bin/nav.pll	1707068162912	1707068163017	OK	 
GROUP	20	login	1707068162588	1707068164021	424	OK
REQUEST	20	openflights	/cgi-bin/welcome.pl	1707068164022	1707068164148	OK	 
REQUEST	20	openflights	/cgi-bin/reservations.pl	1707068164150	1707068164284	OK	 
REQUEST	20	openflights	/cgi-bin/nav.pl	1707068164285	1707068164493	OK	 
GROUP	20	openflights	1707068164021	1707068165497	468	OK
REQUEST	20	ticketattributes	/cgi-bin/reservations.pl	1707068165498	1707068165628	OK	 
REQUEST	20	ticketattributes	/cgi-bin/reservations.pl	1707068165629	1707068165879	OK	 
REQUEST	20	ticketattributes	/cgi-bin/reservations.pl	1707068165881	1707068166083	OK	 
GROUP	20	ticketattributes	1707068165497	1707068167075	582	OK
REQUEST	20	Itinerary	/cgi-bin/welcome.pl	1707068167076	1707068167163	OK	 
REQUEST	15	Itinerary	/cgi-bin/itinerary.pl	1707068128597	1707068167208	OK	 
REQUEST	20	Itinerary	/cgi-bin/nav.pl	1707068167165	1707068167244	OK	 
REQUEST	20	Itinerary	/cgi-bin/itinerary.pl	1707068167245	1707068167400	OK	 
REQUEST	17	Itinerary	/cgi-bin/itinerary.pl	1707068143180	1707068167733	OK	 
GROUP	15	Itinerary	1707068124046	1707068168189	43159	OK
REQUEST	15	signoff	/cgi-bin/welcome.pl	1707068168190	1707068168258	OK	 
USER	mainScenario	21	START	1707068168283	1707068168283
REQUEST	15	signoff	/cgi-bin/nav.pl	1707068168259	1707068168358	OK	 
GROUP	20	Itinerary	1707068167075	1707068168408	321	OK
REQUEST	20	signoff	/cgi-bin/welcome.pl	1707068168409	1707068168487	OK	 
REQUEST	20	signoff	/cgi-bin/nav.pl	1707068168488	1707068168575	OK	 
REQUEST	19	Itinerary	/cgi-bin/itinerary.pl	1707068161781	1707068168627	OK	 
GROUP	17	Itinerary	1707068142818	1707068168718	24911	OK
REQUEST	17	signoff	/cgi-bin/welcome.pl	1707068168719	1707068168787	OK	 
REQUEST	17	signoff	/cgi-bin/nav.pl	1707068168788	1707068168888	OK	 
GROUP	15	signoff	1707068168190	1707068169366	167	OK
USER	mainScenario	15	END	1707068117294	1707068169367
GROUP	20	signoff	1707068168408	1707068169558	165	OK
USER	mainScenario	20	END	1707068159290	1707068169558
GROUP	19	Itinerary	1707068160138	1707068169632	8485	OK
REQUEST	19	signoff	/cgi-bin/welcome.pl	1707068169632	1707068169698	OK	 
REQUEST	19	signoff	/cgi-bin/nav.pl	1707068169700	1707068169795	OK	 
GROUP	17	signoff	1707068168718	1707068169902	168	OK
USER	mainScenario	17	END	1707068134298	1707068169902
GROUP	19	signoff	1707068169632	1707068170799	161	OK
USER	mainScenario	19	END	1707068151270	1707068170799
REQUEST	21	open	/webtours/	1707068168284	1707068171470	OK	 
REQUEST	21	open	/cgi-bin/welcome.pl	1707068171471	1707068171612	OK	 
REQUEST	21	open	/cgi-bin/nav.pll	1707068171614	1707068171812	OK	 
GROUP	21	open	1707068168284	1707068172818	3525	OK
REQUEST	21	login	/cgi-bin/login.pl	1707068172819	1707068172940	OK	 
REQUEST	21	login	/cgi-bin/login.pl	1707068172942	1707068173043	OK	 
REQUEST	21	login	/cgi-bin/nav.pll	1707068173045	1707068173150	OK	 
GROUP	21	login	1707068172818	1707068174150	327	OK
REQUEST	21	openflights	/cgi-bin/welcome.pl	1707068174151	1707068174272	OK	 
REQUEST	21	openflights	/cgi-bin/reservations.pl	1707068174274	1707068174372	OK	 
REQUEST	21	openflights	/cgi-bin/nav.pl	1707068174374	1707068174473	OK	 
GROUP	21	openflights	1707068174151	1707068175468	318	OK
REQUEST	21	ticketattributes	/cgi-bin/reservations.pl	1707068175469	1707068175604	OK	 
REQUEST	21	ticketattributes	/cgi-bin/reservations.pl	1707068175606	1707068175709	OK	 
REQUEST	21	ticketattributes	/cgi-bin/reservations.pl	1707068175711	1707068175818	OK	 
GROUP	21	ticketattributes	1707068175468	1707068176827	345	OK
REQUEST	21	Itinerary	/cgi-bin/welcome.pl	1707068176828	1707068177036	OK	 
USER	mainScenario	22	START	1707068177299	1707068177299
REQUEST	21	Itinerary	/cgi-bin/nav.pl	1707068177037	1707068177677	OK	 
REQUEST	22	open	/webtours/	1707068177300	1707068177753	OK	 
REQUEST	22	open	/cgi-bin/welcome.pl	1707068177754	1707068177855	OK	 
REQUEST	22	open	/cgi-bin/nav.pll	1707068177856	1707068177955	OK	 
GROUP	22	open	1707068177300	1707068178958	653	OK
REQUEST	22	login	/cgi-bin/login.pl	1707068178959	1707068179085	OK	 
REQUEST	22	login	/cgi-bin/login.pl	1707068179087	1707068179391	OK	 
REQUEST	22	login	/cgi-bin/nav.pll	1707068179392	1707068179467	OK	 
GROUP	22	login	1707068178958	1707068180483	505	OK
REQUEST	22	openflights	/cgi-bin/welcome.pl	1707068180484	1707068180724	OK	 
REQUEST	22	openflights	/cgi-bin/reservations.pl	1707068180725	1707068180929	OK	 
REQUEST	22	openflights	/cgi-bin/nav.pl	1707068180931	1707068181031	OK	 
GROUP	22	openflights	1707068180483	1707068182028	544	OK
REQUEST	22	ticketattributes	/cgi-bin/reservations.pl	1707068182029	1707068182168	OK	 
USER	mainScenario	23	START	1707068182273	1707068182273
REQUEST	22	ticketattributes	/cgi-bin/reservations.pl	1707068182169	1707068182297	OK	 
REQUEST	22	ticketattributes	/cgi-bin/reservations.pl	1707068182299	1707068182389	OK	 
REQUEST	23	open	/webtours/	1707068182275	1707068182400	OK	 
REQUEST	23	open	/cgi-bin/welcome.pl	1707068182401	1707068182469	OK	 
REQUEST	23	open	/cgi-bin/nav.pll	1707068182471	1707068182576	OK	 
GROUP	22	ticketattributes	1707068182028	1707068183398	357	OK
GROUP	23	open	1707068182274	1707068183585	298	OK
REQUEST	22	Itinerary	/cgi-bin/welcome.pl	1707068183398	1707068183590	OK	 
REQUEST	22	Itinerary	/cgi-bin/nav.pl	1707068183592	1707068183897	OK	 
REQUEST	23	login	/cgi-bin/login.pl	1707068183586	1707068183897	OK	 
REQUEST	23	login	/cgi-bin/login.pl	1707068183898	1707068184208	OK	 
REQUEST	22	Itinerary	/cgi-bin/itinerary.pl	1707068183898	1707068184208	OK	 
REQUEST	23	login	/cgi-bin/nav.pll	1707068184209	1707068184290	OK	 
REQUEST	21	Itinerary	/cgi-bin/itinerary.pl	1707068177678	1707068184819	OK	 
GROUP	22	Itinerary	1707068183398	1707068185188	807	OK
REQUEST	22	signoff	/cgi-bin/welcome.pl	1707068185189	1707068185257	OK	 
GROUP	23	login	1707068183585	1707068185298	702	OK
REQUEST	22	signoff	/cgi-bin/nav.pl	1707068185258	1707068185356	OK	 
REQUEST	23	openflights	/cgi-bin/welcome.pl	1707068185299	1707068185396	OK	 
REQUEST	23	openflights	/cgi-bin/reservations.pl	1707068185397	1707068185502	OK	 
GROUP	21	Itinerary	1707068176828	1707068185818	7989	OK
REQUEST	21	signoff	/cgi-bin/welcome.pl	1707068185819	1707068185891	OK	 
REQUEST	21	signoff	/cgi-bin/nav.pl	1707068185893	1707068185983	OK	 
REQUEST	23	openflights	/cgi-bin/nav.pl	1707068185503	1707068186002	OK	 
GROUP	22	signoff	1707068185188	1707068186348	166	OK
USER	mainScenario	22	END	1707068177299	1707068186349
GROUP	21	signoff	1707068185818	1707068186981	162	OK
USER	mainScenario	21	END	1707068168283	1707068186981
GROUP	23	openflights	1707068185298	1707068186996	701	OK
REQUEST	23	ticketattributes	/cgi-bin/reservations.pl	1707068186997	1707068187076	OK	 
REQUEST	23	ticketattributes	/cgi-bin/reservations.pl	1707068187079	1707068187178	OK	 
REQUEST	23	ticketattributes	/cgi-bin/reservations.pl	1707068187181	1707068187305	OK	 
GROUP	23	ticketattributes	1707068186996	1707068188299	302	OK
USER	mainScenario	24	START	1707068188299	1707068188299
REQUEST	23	Itinerary	/cgi-bin/welcome.pl	1707068188299	1707068188509	OK	 
REQUEST	24	open	/webtours/	1707068188300	1707068188605	OK	 
REQUEST	23	Itinerary	/cgi-bin/nav.pl	1707068188511	1707068188605	OK	 
REQUEST	24	open	/cgi-bin/welcome.pl	1707068188607	1707068189020	OK	 
REQUEST	24	open	/cgi-bin/nav.pll	1707068189021	1707068189333	OK	 
GROUP	24	open	1707068188300	1707068190348	1030	OK
REQUEST	24	login	/cgi-bin/login.pl	1707068190349	1707068190762	OK	 
REQUEST	24	login	/cgi-bin/login.pl	1707068190764	1707068191068	OK	 
REQUEST	24	login	/cgi-bin/nav.pll	1707068191069	1707068191371	OK	 
GROUP	24	login	1707068190348	1707068192371	1019	OK
REQUEST	24	openflights	/cgi-bin/welcome.pl	1707068192372	1707068192597	OK	 
REQUEST	24	openflights	/cgi-bin/reservations.pl	1707068192599	1707068192807	OK	 
REQUEST	24	openflights	/cgi-bin/nav.pl	1707068192808	1707068193112	OK	 
GROUP	24	openflights	1707068192371	1707068194100	737	OK
REQUEST	24	ticketattributes	/cgi-bin/reservations.pl	1707068194101	1707068194239	OK	 
USER	mainScenario	25	START	1707068194272	1707068194272
REQUEST	24	ticketattributes	/cgi-bin/reservations.pl	1707068194241	1707068194382	OK	 
REQUEST	24	ticketattributes	/cgi-bin/reservations.pl	1707068194384	1707068194546	OK	 
REQUEST	25	open	/webtours/	1707068194273	1707068194546	OK	 
REQUEST	25	open	/cgi-bin/welcome.pl	1707068194547	1707068194649	OK	 
REQUEST	25	open	/cgi-bin/nav.pll	1707068194650	1707068194857	OK	 
GROUP	24	ticketattributes	1707068194100	1707068195558	441	OK
REQUEST	24	Itinerary	/cgi-bin/welcome.pl	1707068195559	1707068195673	OK	 
GROUP	25	open	1707068194273	1707068195874	582	OK
REQUEST	24	Itinerary	/cgi-bin/nav.pl	1707068195675	1707068195878	OK	 
REQUEST	25	login	/cgi-bin/login.pl	1707068195874	1707068196084	OK	 
REQUEST	24	Itinerary	/cgi-bin/itinerary.pl	1707068195879	1707068196084	OK	 
REQUEST	25	login	/cgi-bin/login.pl	1707068196085	1707068196170	OK	 
REQUEST	25	login	/cgi-bin/nav.pll	1707068196171	1707068196288	OK	 
GROUP	24	Itinerary	1707068195558	1707068197078	522	OK
REQUEST	24	signoff	/cgi-bin/welcome.pl	1707068197079	1707068197217	OK	 
GROUP	25	login	1707068195874	1707068197287	412	OK
REQUEST	25	openflights	/cgi-bin/welcome.pl	1707068197288	1707068197394	OK	 
REQUEST	24	signoff	/cgi-bin/nav.pl	1707068197219	1707068197394	OK	 
REQUEST	25	openflights	/cgi-bin/reservations.pl	1707068197395	1707068197518	OK	 
REQUEST	25	openflights	/cgi-bin/nav.pl	1707068197519	1707068197598	OK	 
GROUP	24	signoff	1707068197078	1707068198385	313	OK
USER	mainScenario	24	END	1707068188299	1707068198385
GROUP	25	openflights	1707068197287	1707068198618	308	OK
REQUEST	25	ticketattributes	/cgi-bin/reservations.pl	1707068198619	1707068198861	OK	 
REQUEST	25	ticketattributes	/cgi-bin/reservations.pl	1707068198863	1707068198951	OK	 
REQUEST	25	ticketattributes	/cgi-bin/reservations.pl	1707068198953	1707068199258	OK	 
USER	mainScenario	26	START	1707068199288	1707068199288
REQUEST	26	open	/webtours/	1707068199289	1707068199344	OK	 
REQUEST	26	open	/cgi-bin/welcome.pl	1707068199346	1707068199415	OK	 
REQUEST	26	open	/cgi-bin/nav.pll	1707068199416	1707068199565	OK	 
GROUP	25	ticketattributes	1707068198618	1707068200240	635	OK
REQUEST	25	Itinerary	/cgi-bin/welcome.pl	1707068200240	1707068200507	OK	 
GROUP	26	open	1707068199289	1707068200568	273	OK
REQUEST	25	Itinerary	/cgi-bin/nav.pl	1707068200508	1707068200682	OK	 
REQUEST	26	login	/cgi-bin/login.pl	1707068200569	1707068200682	OK	 
REQUEST	26	login	/cgi-bin/login.pl	1707068200684	1707068201330	OK	 
REQUEST	26	login	/cgi-bin/nav.pll	1707068201331	1707068201469	OK	 
GROUP	26	login	1707068200569	1707068202496	897	OK
REQUEST	26	openflights	/cgi-bin/welcome.pl	1707068202497	1707068202593	OK	 
REQUEST	23	Itinerary	/cgi-bin/itinerary.pl	1707068188607	1707068202702	OK	 
REQUEST	26	openflights	/cgi-bin/reservations.pl	1707068202594	1707068202744	OK	 
REQUEST	26	openflights	/cgi-bin/nav.pl	1707068202746	1707068203267	OK	 
GROUP	23	Itinerary	1707068188299	1707068203708	14399	OK
REQUEST	23	signoff	/cgi-bin/welcome.pl	1707068203709	1707068203804	OK	 
REQUEST	23	signoff	/cgi-bin/nav.pl	1707068203805	1707068203926	OK	 
REQUEST	25	Itinerary	/cgi-bin/itinerary.pl	1707068200684	1707068204056	OK	 
GROUP	26	openflights	1707068202496	1707068204238	767	OK
REQUEST	26	ticketattributes	/cgi-bin/reservations.pl	1707068204239	1707068204337	OK	 
REQUEST	26	ticketattributes	/cgi-bin/reservations.pl	1707068204339	1707068204473	OK	 
REQUEST	26	ticketattributes	/cgi-bin/reservations.pl	1707068204474	1707068204614	OK	 
GROUP	23	signoff	1707068203708	1707068204909	216	OK
USER	mainScenario	23	END	1707068182273	1707068204910
GROUP	25	Itinerary	1707068200240	1707068205050	3813	OK
REQUEST	25	signoff	/cgi-bin/welcome.pl	1707068205051	1707068205137	OK	 
REQUEST	25	signoff	/cgi-bin/nav.pl	1707068205138	1707068205247	OK	 
USER	mainScenario	27	START	1707068205275	1707068205275
REQUEST	27	open	/webtours/	1707068205276	1707068205324	OK	 
REQUEST	27	open	/cgi-bin/welcome.pl	1707068205325	1707068205412	OK	 
REQUEST	27	open	/cgi-bin/nav.pll	1707068205414	1707068205529	OK	 
GROUP	26	ticketattributes	1707068204238	1707068205632	372	OK
REQUEST	26	Itinerary	/cgi-bin/welcome.pl	1707068205632	1707068205709	OK	 
REQUEST	26	Itinerary	/cgi-bin/nav.pl	1707068205711	1707068205829	OK	 
REQUEST	26	Itinerary	/cgi-bin/itinerary.pl	1707068205830	1707068206000	OK	 
GROUP	25	signoff	1707068205050	1707068206233	195	OK
USER	mainScenario	25	END	1707068194272	1707068206233
GROUP	27	open	1707068205276	1707068206538	250	OK
REQUEST	27	login	/cgi-bin/login.pl	1707068206539	1707068206733	OK	 
REQUEST	27	login	/cgi-bin/login.pl	1707068206734	1707068206836	OK	 
GROUP	26	Itinerary	1707068205632	1707068206988	365	OK
REQUEST	27	login	/cgi-bin/nav.pll	1707068206837	1707068207005	OK	 
REQUEST	26	signoff	/cgi-bin/welcome.pl	1707068206989	1707068207143	OK	 
REQUEST	26	signoff	/cgi-bin/nav.pl	1707068207145	1707068207243	OK	 
GROUP	27	login	1707068206538	1707068208016	464	OK
REQUEST	27	openflights	/cgi-bin/welcome.pl	1707068208017	1707068208164	OK	 
GROUP	26	signoff	1707068206988	1707068208251	252	OK
USER	mainScenario	26	END	1707068199288	1707068208251
REQUEST	27	openflights	/cgi-bin/reservations.pl	1707068208165	1707068208263	OK	 
REQUEST	27	openflights	/cgi-bin/nav.pl	1707068208264	1707068208372	OK	 
GROUP	27	openflights	1707068208016	1707068209375	353	OK
REQUEST	27	ticketattributes	/cgi-bin/reservations.pl	1707068209376	1707068209457	OK	 
REQUEST	27	ticketattributes	/cgi-bin/reservations.pl	1707068209459	1707068209807	OK	 
REQUEST	27	ticketattributes	/cgi-bin/reservations.pl	1707068209808	1707068209905	OK	 
GROUP	27	ticketattributes	1707068209375	1707068210888	526	OK
REQUEST	27	Itinerary	/cgi-bin/welcome.pl	1707068210889	1707068211019	OK	 
REQUEST	27	Itinerary	/cgi-bin/nav.pl	1707068211020	1707068211134	OK	 
USER	mainScenario	28	START	1707068211302	1707068211302
REQUEST	28	open	/webtours/	1707068211303	1707068211381	OK	 
REQUEST	28	open	/cgi-bin/welcome.pl	1707068211382	1707068211476	OK	 
REQUEST	28	open	/cgi-bin/nav.pll	1707068211478	1707068211634	OK	 
GROUP	28	open	1707068211303	1707068212644	328	OK
REQUEST	28	login	/cgi-bin/login.pl	1707068212645	1707068212714	OK	 
